candidate_id,name,email,phone,linkedin_url,portfolio_url,location_city,location_state,location_country,relocation_willingness,remote_preference,availability_status,total_experience_years,education_level,degrees,institutions,languages_spoken,primary_industry,sub_industries,skills_extracted,tools_and_technologies,certifications,top_titles_mentioned,domains_of_expertise,employment_history,semantic_summary,keywords_summary,career_stage,genai_relevance_score,medical_domain_score,construction_domain_score,cad_relevance_score,nlp_relevance_score,computer_vision_relevance_score,data_engineering_relevance_score,mlops_relevance_score,evidence_skills,evidence_domains,evidence_certifications,evidence_tools,source_channel,hiring_manager_notes,interview_feedback,offer_status,assigned_recruiter,resume_embedding_version,last_updated
CID0660,Elliot Williams,elliot.williams418@gmail.com,(867) 444-5003,https://www.linkedin.com/in/elliotwilliams1191,https://github.com/elliot945,Phoenix,AZ,USA,Unknown,Unknown,Unknown,6.8,PhD,['MBA'],"['Purdue University', 'MIT']","['English', 'Hindi']",Manufacturing,"['Supply Chain', 'Robotics', 'Plant Ops']","['TensorFlow', 'Epic', 'Python', 'Revit', 'ETL', 'SQL']","['Spark', 'OpenAI API', 'Vertex AI', 'Azure', 'PostgreSQL', 'BigQuery', 'Airflow']",['HIPAA'],"['DevOps Engineer', 'AI Engineer', 'Data Scientist']","['Computer Vision', 'MLOps', 'Software Engineering']",[],"Elliot Williams has about 6.8 years of experience across Computer Vision, MLOps, Software Engineering, working with TensorFlow, Epic, Python, Revit and tools like Spark, OpenAI API, Vertex AI.","['AutoCAD automation', 'de-identification', 'GraphQL APIs', 'RAG pipeline']",Senior,0.25,0.13,0.15,0.04,0.28,0.52,0.23,0.63,"['TensorFlow in production', 'Used Azure', 'Built de-identification']","['Projects in Software Engineering', 'Industry: Manufacturing', 'Sub: Robotics']",['HIPAA'],"['Airflow', 'PostgreSQL']",Agency,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0661,Taylor Hernandez,taylor.hernandez443@outlook.com,(436) 253-7370,https://www.linkedin.com/in/taylorhernandez9053,https://github.com/taylor40,Minneapolis,MN,USA,Yes,Onsite,Notice (30 days),7.4,PhD,"['B.S. Computer Science', 'M.Eng. Civil Engineering']",['Harvard University'],['English'],Education,"['Research', 'EdTech']","['R', 'Docker', 'AutoCAD', 'GraphQL', 'Django', 'GenAI', 'HL7', 'Go']","['Airflow', 'HuggingFace', 'dbt', 'Redis', 'Azure', 'AWS', 'Elasticsearch']","['Azure Fundamentals', 'HIPAA', 'AWS Solutions Architect']","['AI Engineer', 'Software Engineer']","['MLOps', 'Data Engineering', 'GenAI', 'Security', 'Unknown']",[],"Taylor Hernandez has about 7.4 years of experience across MLOps, Data Engineering, GenAI, working with R, Docker, AutoCAD, GraphQL and tools like Airflow, HuggingFace, dbt.","['GraphQL APIs', 'predictive modeling', 'time-series forecasting', 'RAG pipeline', 'vector search']",Senior,0.85,0.17,0.13,0.23,0.09,0.21,0.68,0.73,"['Django in production', 'Used AWS', 'Built predictive modeling']","['Projects in Security', 'Industry: Education', 'Sub: EdTech']","['Azure Fundamentals', 'HIPAA', 'AWS Solutions Architect']","['AWS', 'HuggingFace']",Unknown,unknown,unknown,Offered,unknown,unknown,2025-10-19
CID0662,Elliot Lopez,elliot.lopez427@gmail.com,(719) 478-6792,https://www.linkedin.com/in/elliotlopez5615,https://github.com/elliot503,Atlanta,GA,USA,No,Unknown,Notice (30 days),13.3,Bachelor,['B.S. Information Systems'],"['Harvard University', 'Northwestern University']","['English', 'Spanish']",Energy,['Oil & Gas'],"['HL7', 'Docker', 'Plotly', 'ETL', 'CAD', 'AutoCAD', 'GraphQL', 'Data Warehousing', 'React', 'R']","['GCP', 'Snowflake', 'SageMaker', 'dbt', 'LangChain', 'Vertex AI']","['Azure Fundamentals', 'TensorFlow Developer']","['Data Scientist', 'Software Engineer', 'ML Engineer']","['Software Engineering', 'Computer Vision', 'CAD', 'NLP', 'Healthcare IT']",[],"Elliot Lopez has about 13.3 years of experience across Software Engineering, Computer Vision, CAD, working with HL7, Docker, Plotly, ETL and tools like GCP, Snowflake, SageMaker.","['time-series forecasting', 'FHIR integration', 'Kubernetes ops', 'EHR analytics']",Lead/Manager,0.07,0.57,0.24,0.62,0.85,0.5,0.3,0.22,"['HL7 in production', 'Used SageMaker', 'Built FHIR integration']","['Projects in NLP', 'Industry: Energy', 'Sub: Oil & Gas']","['Azure Fundamentals', 'TensorFlow Developer']","['GCP', 'Vertex AI']",Career Page,unknown,unknown,Hired,unknown,unknown,2025-10-19
CID0663,Skyler Moore,skyler.moore961@gmail.com,(724) 948-7149,https://www.linkedin.com/in/skylermoore5227,https://github.com/skyler889,Miami,FL,USA,Yes,Remote,Unknown,6.2,PhD,"['M.S. Computer Science', 'M.Eng. Civil Engineering']","['Osmania University', 'Governors State University']","['English', 'Hindi', 'French']",Retail,"['eCommerce', 'Loyalty', 'Inventory']","['R', 'CAD', 'EHR', 'FastAPI', 'CI/CD', 'PyTorch', 'ETL', 'HL7', 'Go', 'Power BI']","['Vertex AI', 'Redis', 'Kafka', 'MongoDB']","['HIPAA', 'GCP Professional Data Engineer']","['Backend Engineer', 'Civil Engineer']","['Healthcare IT', 'Computer Vision', 'Software Engineering', 'NLP', 'GenAI']",[],"Skyler Moore has about 6.2 years of experience across Healthcare IT, Computer Vision, Software Engineering, working with R, CAD, EHR, FastAPI and tools like Vertex AI, Redis, Kafka.","['predictive modeling', 'time-series forecasting', 'FHIR integration', 'RAG pipeline', 'de-identification', 'Realtime inference', 'DevOps CI/CD']",Senior,0.91,0.74,0.19,0.29,0.95,0.64,0.09,0.02,"['ETL in production', 'Used Vertex AI', 'Built DevOps CI/CD']","['Projects in Healthcare IT', 'Industry: Retail', 'Sub: Inventory']","['HIPAA', 'GCP Professional Data Engineer']","['MongoDB', 'MongoDB']",LinkedIn,unknown,unknown,Hired,unknown,unknown,2025-10-19
CID0664,Taylor Hernandez,taylor.hernandez199@gmail.com,(651) 587-7649,https://www.linkedin.com/in/taylorhernandez2696,https://github.com/taylor310,Chicago,IL,USA,No,Onsite,Notice (30 days),9.0,Unknown,['B.S. Computer Science'],"['Northwestern University', 'Governors State University']","['English', 'Arabic', 'French']",Government,"['Civic Tech', 'Public Health']","['FHIR', 'React', 'CI/CD', 'Python', 'Go', 'Docker', 'AutoCAD', 'Java', 'CAD', 'Django', 'Matplotlib']","['Milvus', 'PostgreSQL', 'HuggingFace', 'Azure', 'Airflow', 'Spark']","['Azure Fundamentals', 'TensorFlow Developer', 'HIPAA']",['Civil Engineer'],"['Software Engineering', 'MLOps']",[],"Taylor Hernandez has about 9.0 years of experience across Software Engineering, MLOps, working with FHIR, React, CI/CD, Python and tools like Milvus, PostgreSQL, HuggingFace.","['DevOps CI/CD', 'Realtime inference', 'FHIR integration', 'AutoCAD automation', 'vector search', 'GraphQL APIs']",Senior,0.06,0.29,0.28,0.16,0.08,0.03,0.24,0.76,"['AutoCAD in production', 'Used Milvus', 'Built vector search']","['Projects in Software Engineering', 'Industry: Government', 'Sub: Public Health']","['Azure Fundamentals', 'TensorFlow Developer', 'HIPAA']","['Airflow', 'Milvus']",Career Page,unknown,unknown,Offered,unknown,unknown,2025-10-19
CID0665,Skyler Miller,skyler.miller901@gmail.com,(815) 862-5771,https://www.linkedin.com/in/skylermiller3530,https://github.com/skyler976,Phoenix,AZ,USA,Yes,Hybrid,Open,11.9,Bachelor,"['B.Eng. Civil Engineering', 'M.Eng. Civil Engineering']","['Purdue University', 'Governors State University']","['English', 'Spanish', 'German']",Government,['Civic Tech'],"['React', 'CI/CD', 'Matplotlib', 'Plotly', 'GraphQL', 'Docker', 'FastAPI', 'GenAI', 'Revit', 'R', 'Java', 'AutoCAD']","['Kafka', 'MongoDB', 'HuggingFace', 'Milvus', 'SageMaker', 'BigQuery', 'LangGraph']","['AWS Developer', 'Azure Fundamentals']",['Backend Engineer'],"['Healthcare IT', 'Data Engineering']",[],"Skyler Miller has about 11.9 years of experience across Healthcare IT, Data Engineering, working with React, CI/CD, Matplotlib, Plotly and tools like Kafka, MongoDB, HuggingFace.","['EHR analytics', 'Realtime inference', 'de-identification', 'time-series forecasting', 'RAG pipeline', 'Kubernetes ops', 'DevOps CI/CD']",Lead/Manager,0.08,0.56,0.18,0.14,0.14,0.18,0.93,0.14,"['Docker in production', 'Used LangGraph', 'Built time-series forecasting']","['Projects in Healthcare IT', 'Industry: Government', 'Sub: Civic Tech']","['AWS Developer', 'Azure Fundamentals']","['Kafka', 'LangGraph']",Other,unknown,unknown,Rejected,unknown,unknown,2025-10-19
CID0666,Dakota Rodriguez,dakota.rodriguez687@gmail.com,(367) 751-5551,https://www.linkedin.com/in/dakotarodriguez3333,https://github.com/dakota583,Phoenix,AZ,USA,Unknown,Hybrid,Notice (30 days),12.6,Diploma,"['B.S. Information Systems', 'M.S. Computer Science']",['UIUC'],"['English', 'Arabic']",Government,"['Civic Tech', 'Public Health']","['Kubernetes', 'GraphQL', 'FastAPI', 'Java', 'Django', 'Revit']","['Vertex AI', 'Airflow', 'AWS', 'PostgreSQL', 'dbt', 'SageMaker', 'LangChain', 'Kafka']","['AWS Solutions Architect', 'HIPAA']","['Backend Engineer', 'DevOps Engineer']","['Construction', 'Computer Vision', 'MLOps', 'GenAI', 'Healthcare IT']",[],"Dakota Rodriguez has about 12.6 years of experience across Construction, Computer Vision, MLOps, working with Kubernetes, GraphQL, FastAPI, Java and tools like Vertex AI, Airflow, AWS.","['RAG pipeline', 'AutoCAD automation', 'time-series forecasting', 'Realtime inference', 'ETL pipelines']",Lead/Manager,0.77,0.53,0.63,0.19,0.16,0.61,0.08,0.68,"['Kubernetes in production', 'Used Kafka', 'Built time-series forecasting']","['Projects in Construction', 'Industry: Government', 'Sub: Civic Tech']","['AWS Solutions Architect', 'HIPAA']","['Airflow', 'dbt']",Agency,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0667,Avery Anderson,avery.anderson560@outlook.com,(772) 231-4741,https://www.linkedin.com/in/averyanderson6782,https://github.com/avery545,Miami,FL,USA,Unknown,Remote,Open,8.4,Unknown,"['MBA', 'M.S. Data Science']","['MIT', 'Osmania University']","['English', 'Mandarin']",Healthcare,['Radiology'],"['Power BI', 'CI/CD', 'Data Warehousing', 'HIPAA', 'CAD', 'TensorFlow', 'React', 'Flask', 'Plotly']","['Airflow', 'Redis', 'PostgreSQL', 'Vertex AI', 'Spark', 'SageMaker', 'OpenAI API']",[],"['Data Engineer', 'Software Engineer', 'DevOps Engineer']","['MLOps', 'Software Engineering', 'Data Engineering', 'NLP', 'Healthcare IT']",[],"Avery Anderson has about 8.4 years of experience across MLOps, Software Engineering, Data Engineering, working with Power BI, CI/CD, Data Warehousing, HIPAA and tools like Airflow, Redis, PostgreSQL.","['Realtime inference', 'Kubernetes ops', 'DevOps CI/CD', 'de-identification', 'time-series forecasting']",Senior,0.22,0.55,0.12,0.09,0.88,0.25,0.5,0.58,"['Plotly in production', 'Used Vertex AI', 'Built DevOps CI/CD']","['Projects in MLOps', 'Industry: Healthcare', 'Sub: Radiology']",[],"['Vertex AI', 'Vertex AI']",Referral,unknown,unknown,Rejected,unknown,unknown,2025-10-19
CID0668,Reese Thomas,reese.thomas464@gmail.com,(996) 520-4686,https://www.linkedin.com/in/reesethomas4866,https://github.com/reese285,Portland,OR,USA,Yes,Onsite,Unknown,9.7,Bachelor,['B.E. Computer Science'],['UIUC'],"['English', 'Arabic']",Finance,['Fintech'],"['Epic', 'CAD', 'Matplotlib', 'Kubernetes', 'Data Warehousing', 'Revit', 'FHIR']","['Azure', 'OpenAI API', 'LangChain', 'SageMaker', 'BigQuery', 'Elasticsearch', 'HuggingFace', 'Spark']",['Azure Fundamentals'],"['Data Scientist', 'Backend Engineer']","['Data Engineering', 'Software Engineering', 'Unknown', 'Security']",[],"Reese Thomas has about 9.7 years of experience across Data Engineering, Software Engineering, Unknown, working with Epic, CAD, Matplotlib, Kubernetes and tools like Azure, OpenAI API, LangChain.","['FHIR integration', 'vector search', 'GraphQL APIs', 'ETL pipelines']",Senior,0.06,0.24,0.09,0.24,0.0,0.08,0.89,0.29,"['Matplotlib in production', 'Used Spark', 'Built GraphQL APIs']","['Projects in Unknown', 'Industry: Finance', 'Sub: Fintech']",['Azure Fundamentals'],"['Spark', 'HuggingFace']",Other,unknown,unknown,Hired,unknown,unknown,2025-10-19
CID0669,Taylor Garcia,taylor.garcia492@proton.me,(945) 784-4233,https://www.linkedin.com/in/taylorgarcia3707,https://github.com/taylor254,Atlanta,GA,USA,No,Unknown,Unknown,4.7,Master,['B.S. Computer Science'],"['UC Berkeley', 'Carnegie Mellon University']","['English', 'Arabic']",Manufacturing,['Robotics'],"['Plotly', 'ETL', 'Power BI', 'Java', 'Epic', 'GraphQL', 'PyTorch', 'R']","['Elasticsearch', 'Airflow', 'Vertex AI', 'LangChain', 'Milvus', 'LangGraph', 'Snowflake', 'GCP', 'MongoDB']","['TensorFlow Developer', 'HIPAA', 'AWS Developer']","['Data Engineer', 'Full-Stack Developer', 'Software Engineer']","['Construction', 'Data Engineering', 'CAD']",[],"Taylor Garcia has about 4.7 years of experience across Construction, Data Engineering, CAD, working with Plotly, ETL, Power BI, Java and tools like Elasticsearch, Airflow, Vertex AI.","['AutoCAD automation', 'de-identification', 'vector search', 'ETL pipelines', 'FHIR integration', 'Kubernetes ops']",Mid,0.12,0.2,0.8,0.72,0.13,0.09,0.83,0.02,"['Power BI in production', 'Used MongoDB', 'Built FHIR integration']","['Projects in Construction', 'Industry: Manufacturing', 'Sub: Robotics']","['TensorFlow Developer', 'HIPAA', 'AWS Developer']","['LangChain', 'LangGraph']",Career Page,unknown,unknown,Rejected,unknown,unknown,2025-10-19
CID0670,Quinn Garcia,quinn.garcia352@proton.me,(328) 745-7927,https://www.linkedin.com/in/quinngarcia8135,https://github.com/quinn720,Chicago,IL,USA,Unknown,Remote,Employed,11.7,HighSchool,"['MBA', 'M.Eng. Civil Engineering']","['Stanford University', 'Northwestern University']","['English', 'Mandarin', 'Spanish']",Government,"['Public Health', 'Civic Tech']","['PyTorch', 'Epic', 'Plotly', 'Docker', 'GenAI', 'EHR']","['LangGraph', 'Kafka', 'dbt', 'Snowflake', 'Elasticsearch', 'SageMaker']","['AWS Developer', 'CKA']",['Data Engineer'],"['Unknown', 'Data Engineering']",[],"Quinn Garcia has about 11.7 years of experience across Unknown, Data Engineering, working with PyTorch, Epic, Plotly, Docker and tools like LangGraph, Kafka, dbt.","['vector search', 'GraphQL APIs', 'RAG pipeline', 'time-series forecasting']",Lead/Manager,0.19,0.05,0.07,0.0,0.04,0.16,0.7,0.11,"['Epic in production', 'Used Elasticsearch', 'Built RAG pipeline']","['Projects in Data Engineering', 'Industry: Government', 'Sub: Public Health']","['AWS Developer', 'CKA']","['Elasticsearch', 'LangGraph']",Unknown,unknown,unknown,Rejected,unknown,unknown,2025-10-19
CID0671,Quinn Smith,quinn.smith63@icloud.com,(368) 998-4452,https://www.linkedin.com/in/quinnsmith9421,https://github.com/quinn373,San Francisco,CA,USA,Yes,Unknown,Unknown,7.4,PhD,"['M.S. Data Science', 'B.S. Information Systems']",['MIT'],['English'],Education,['EdTech'],"['Plotly', 'React', 'GenAI', 'Python', 'TensorFlow', 'EHR', 'PyTorch', 'Epic']","['Kafka', 'Redis', 'GCP', 'HuggingFace', 'Airflow', 'Spark']","['HIPAA', 'TensorFlow Developer', 'GCP Professional Data Engineer']","['MLOps Engineer', 'Civil Engineer', 'AI Engineer']","['Security', 'Healthcare IT', 'Construction']",[],"Quinn Smith has about 7.4 years of experience across Security, Healthcare IT, Construction, working with Plotly, React, GenAI, Python and tools like Kafka, Redis, GCP.","['vector search', 'FHIR integration', 'GraphQL APIs', 'RAG pipeline', 'Realtime inference']",Senior,0.11,0.94,0.7,0.13,0.13,0.28,0.24,0.16,"['Plotly in production', 'Used Spark', 'Built Realtime inference']","['Projects in Healthcare IT', 'Industry: Education', 'Sub: EdTech']","['HIPAA', 'TensorFlow Developer', 'GCP Professional Data Engineer']","['Redis', 'Spark']",Other,unknown,unknown,Offered,unknown,unknown,2025-10-19
CID0672,Skyler Anderson,skyler.anderson531@outlook.com,(212) 898-2166,https://www.linkedin.com/in/skyleranderson5921,https://github.com/skyler656,Houston,TX,USA,Unknown,Onsite,Notice (30 days),11.3,Unknown,['MBA'],"['Carnegie Mellon University', 'Georgia Tech']",['English'],Technology,"['SaaS', 'DevOps', 'Cloud']","['Plotly', 'AutoCAD', 'CAD', 'Flask', 'NLP', 'Docker']","['HuggingFace', 'MongoDB', 'Kafka', 'BigQuery', 'SageMaker', 'Elasticsearch', 'Azure', 'LangChain', 'Airflow', 'Snowflake']",[],"['Software Engineer', 'Data Scientist', 'MLOps Engineer']","['Unknown', 'Computer Vision', 'GenAI', 'Construction']",[],"Skyler Anderson has about 11.3 years of experience across Unknown, Computer Vision, GenAI, working with Plotly, AutoCAD, CAD, Flask and tools like HuggingFace, MongoDB, Kafka.","['Realtime inference', 'GraphQL APIs', 'FHIR integration', 'EHR analytics', 'AutoCAD automation', 'Kubernetes ops', 'DevOps CI/CD']",Lead/Manager,0.61,0.16,0.6,0.14,0.15,0.6,0.18,0.01,"['CAD in production', 'Used SageMaker', 'Built DevOps CI/CD']","['Projects in GenAI', 'Industry: Technology', 'Sub: SaaS']",[],"['LangChain', 'BigQuery']",Unknown,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0673,Reese Thomas,reese.thomas83@icloud.com,(868) 839-1006,https://www.linkedin.com/in/reesethomas1108,https://github.com/reese195,San Francisco,CA,USA,Yes,Hybrid,Notice (30 days),7.3,Master,['M.Eng. Civil Engineering'],"['University of Chicago', 'Georgia Tech']",['English'],Manufacturing,"['Supply Chain', 'Robotics']","['FastAPI', 'SQL', 'Python', 'Java', 'Epic', 'ETL', 'Revit', 'PyTorch', 'CAD', 'Flask']","['Elasticsearch', 'Kafka', 'GCP', 'LangChain', 'PostgreSQL', 'LangGraph']",['AWS Solutions Architect'],"['Data Scientist', 'ML Engineer', 'Data Engineer']","['Unknown', 'Software Engineering']",[],"Reese Thomas has about 7.3 years of experience across Unknown, Software Engineering, working with FastAPI, SQL, Python, Java and tools like Elasticsearch, Kafka, GCP.","['ETL pipelines', 'vector search', 'RAG pipeline', 'Realtime inference', 'FHIR integration']",Senior,0.02,0.29,0.09,0.24,0.11,0.11,0.21,0.06,"['FastAPI in production', 'Used PostgreSQL', 'Built Realtime inference']","['Projects in Unknown', 'Industry: Manufacturing', 'Sub: Robotics']",['AWS Solutions Architect'],"['Kafka', 'PostgreSQL']",Unknown,unknown,unknown,Offered,unknown,unknown,2025-10-19
CID0674,Casey Gonzalez,casey.gonzalez503@outlook.com,(417) 333-5926,https://www.linkedin.com/in/caseygonzalez4131,https://github.com/casey297,Portland,OR,USA,No,Remote,Open,5.7,Diploma,['M.Eng. Civil Engineering'],"['UIUC', 'Northwestern University']","['English', 'Arabic']",Energy,['Renewables'],"['NLP', 'Docker', 'Java', 'R', 'Matplotlib', 'Flask', 'CAD', 'Data Warehousing', 'Python', 'Kubernetes']","['Snowflake', 'Spark', 'OpenAI API', 'LangGraph', 'AWS', 'dbt', 'HuggingFace', 'PostgreSQL', 'LangChain']","['Azure Fundamentals', 'GCP Professional Data Engineer']","['Data Engineer', 'Full-Stack Developer']","['MLOps', 'CAD', 'Unknown', 'GenAI']",[],"Casey Gonzalez has about 5.7 years of experience across MLOps, CAD, Unknown, working with NLP, Docker, Java, R and tools like Snowflake, Spark, OpenAI API.","['Realtime inference', 'time-series forecasting', 'Kubernetes ops', 'de-identification', 'EHR analytics']",Mid,0.9,0.22,0.08,0.63,0.15,0.18,0.02,0.74,"['NLP in production', 'Used LangGraph', 'Built de-identification']","['Projects in Unknown', 'Industry: Energy', 'Sub: Renewables']","['Azure Fundamentals', 'GCP Professional Data Engineer']","['dbt', 'OpenAI API']",Career Page,unknown,unknown,In pipeline,unknown,unknown,2025-10-19
CID0675,Hayden Smith,hayden.smith296@yahoo.com,(419) 398-5334,https://www.linkedin.com/in/haydensmith407,https://github.com/hayden280,Boston,MA,USA,Unknown,Hybrid,Open,11.8,PhD,['M.S. Computer Science'],['Georgia Tech'],"['English', 'Mandarin']",Technology,"['SaaS', 'Cloud']","['CI/CD', 'Epic', 'GraphQL', 'Data Warehousing', 'Django', 'Java', 'HL7', 'Go', 'SQL']","['Milvus', 'HuggingFace', 'GCP', 'dbt', 'Vertex AI', 'LangGraph', 'PostgreSQL']",['TensorFlow Developer'],['AI Engineer'],"['Software Engineering', 'Computer Vision', 'NLP', 'MLOps']",[],"Hayden Smith has about 11.8 years of experience across Software Engineering, Computer Vision, NLP, working with CI/CD, Epic, GraphQL, Data Warehousing and tools like Milvus, HuggingFace, GCP.","['de-identification', 'Kubernetes ops', 'predictive modeling', 'time-series forecasting', 'FHIR integration']",Lead/Manager,0.22,0.08,0.28,0.25,0.79,0.85,0.19,0.81,"['CI/CD in production', 'Used Vertex AI', 'Built FHIR integration']","['Projects in MLOps', 'Industry: Technology', 'Sub: SaaS']",['TensorFlow Developer'],"['Milvus', 'HuggingFace']",Referral,unknown,unknown,Unknown,unknown,unknown,2025-10-19
CID0676,Alex Martinez,alex.martinez312@outlook.com,(261) 607-6219,https://www.linkedin.com/in/alexmartinez7926,https://github.com/alex139,San Diego,CA,USA,Yes,Remote,Employed,6.7,Unknown,"['B.S. Computer Science', 'M.S. Computer Science']",['UIUC'],"['English', 'Arabic']",Manufacturing,['Robotics'],"['SQL', 'TensorFlow', 'GenAI', 'Django', 'FastAPI', 'AutoCAD', 'HIPAA', 'Flask']","['Vertex AI', 'LangChain', 'MongoDB', 'SageMaker']","['Azure Fundamentals', 'PMP', 'HIPAA']","['Backend Engineer', 'Data Engineer']","['NLP', 'Construction', 'MLOps', 'Healthcare IT']",[],"Alex Martinez has about 6.7 years of experience across NLP, Construction, MLOps, working with SQL, TensorFlow, GenAI, Django and tools like Vertex AI, LangChain, MongoDB.","['GraphQL APIs', 'AutoCAD automation', 'de-identification', 'DevOps CI/CD', 'RAG pipeline', 'Kubernetes ops']",Senior,0.14,0.63,0.57,0.28,0.82,0.16,0.25,0.57,"['Flask in production', 'Used SageMaker', 'Built AutoCAD automation']","['Projects in MLOps', 'Industry: Manufacturing', 'Sub: Robotics']","['Azure Fundamentals', 'PMP', 'HIPAA']","['SageMaker', 'SageMaker']",LinkedIn,unknown,unknown,Offered,unknown,unknown,2025-10-19
